fold_id,cv_tag,html_id,sent_id,text,tag
0,cv097,26081,10,"there has to be some common sense in distinguishing what drugs should be legalized and how to educate the public on this , rather than making it a police matter altogether .",neg
0,cv097,26081,11,"the film opens in a quaint cornish seaside village at the funeral of the husband of a middle-aged woman , grace ( brenda blethyn ) , who fell out of an airplane , evidently committing suicide .",neg
0,cv097,26081,12,the widow soon finds out her husband was a bigger bastard than she imagined .,neg
0,cv097,26081,13,"he left her with a stack of enormous bills and put up , without her knowledge , their comfortable 300 year old house as collateral for a failed business venture by taking out a second mortgage .",neg
0,cv097,26081,14,the widow finds herself bankrupt and with no marketable skills to pay back her husband's enormous debts and prevent her from losing the house and becoming homeless .,neg
0,cv097,26081,15,"she also knows that he was having an affair with a sophisticated woman from london , honey ( quick ) .",neg
0,cv097,26081,16,"what makes the affair doubly unsatisfying , is that when conferring with honey , she finds out that he was a tiger with her in bed but refrained from having sex with her .",neg
0,cv097,26081,17,"even though the locals try to help the bankrupt widow out as best they can , the creditors swoop down on her like vultures .",neg
0,cv097,26081,18,"her gardener and handyman , matthew ( ferguson ) , decides to stay on with her , despite his last check bouncing .",neg
0,cv097,26081,19,"since she is an expert amateur horticulturist , he convinces her to help him revive his hemp plants , which he grows for private use .",neg
0,cv097,26081,20,"the two soon see this as a possibly big business opportunity , as grace works miracles with the plants which turn out to be high-quality stuff .",neg
0,cv097,26081,21,"for grace , this is a way to save her house and get her out of debt ; for the scotsman , matthew , it offers a chance for him to continue to live in this beautiful village and earn enough money to marry his fisherman girlfriend nicky ( valerie ) .",neg
0,cv097,26081,22,"the locals all let the illegal activities go on undisturbed : the police sergeant ( campbell ) pretends not to notice what the bright lights in grace's greenhouse is for , the friendly vicar ( phillips ) counsels about the wisdom of not taking action over something that you can't control , and the doctor ( clunes ) enjoys smoking the weed for recreation .",neg
0,cv097,26081,23,"the story becomes incredulous when grace decides to go to london and score with a big-time drug dealer instead of having matthew go , because she finds out nicky is pregnant and doesn't want matthew to end up in jail .",neg
0,cv097,26081,24,"it is interesting to note , that no one thinks smoking grass is bad for you , only that one can go to jail .",neg
0,cv097,26081,25,"the scene with grace on portobello road in the notting hill section of london , trying to find a drug dealer , while dressed out of place , in a white dress and hat one would wear to a tea party in cornwall but not on the streets of notting hill while looking to make a drug deal , was completely hokey and the film descended into a huge black hole , whereby it never recovered its dignity .",neg
0,cv097,26081,26,"the film moves into the formula mode , whereas grace beats the odds against her failing to survive , as she meets an international drug dealer , a frenchman ( tcheky karyo ) , who is first seen threatening to cut off her fingers but later becomes her business partner and husband as she becomes a millionaire and writes a best selling fiction book about her experiences , thereby becoming a celebrity .",neg
0,cv097,26081,27,"things work out in a ridiculous way , where there is a total breakdown in the character development of grace , where this matronly figure suddenly becomes merely a cartoon figure instead of live flesh and blood .",neg
0,cv097,26081,28,"there are a lot of silly giggles that come forth and the film has just enough of an acting performance by brenda blethyn to breathe air into it before it comes to its belated finale , as it drones on with its transparently gratuitous upbeat tone , until it makes the audience feel good that the sweet old lady succeeded .",neg
0,cv097,26081,29,"this 'unhip' film leaves one with the impression that smoking and growing pot is silly , but should be tolerated as something naughty middle-aged widows screwed by their terrible former husbands must do in order not to remain destitute .",neg
0,cv097,26081,30,ummm !,neg
0,cv098,17021,0,""" love to kill "" starts off aimlessly and gets progressively less coherent as time passes .",neg
0,cv098,17021,1,"at the outset , the movie appears to be about tony danza , who's an illegal distributor of guns , trying to establish a relationship with an unsuspecting woman .",neg
0,cv098,17021,2,"danza sets up a double date with her , her sister , and a collegue of his .",neg
0,cv098,17021,3,"everything seems to be going well , until the sister accidentally dies by falling down a set of stairs .",neg
0,cv098,17021,4,"much confusion and mahem ensues , as the death is covered up and other associates of danza's begin to emerge , all after one thing or another .",neg
0,cv098,17021,5,sound confusing ?,neg
0,cv098,17021,6,it is .,neg
0,cv098,17021,7,i think what the filmmakers were trying to do is take the standard crime movie and throw in a little humour and levity .,neg
0,cv098,17021,8,"in some respects , it works .",neg
0,cv098,17021,9,but the majority of the film is a convoluted and confusing mess .,neg
0,cv098,17021,10,"characters keep popping up with no explanation , demanding money for deals that occur off-screen .",neg
0,cv098,17021,11,the only aspect of the movie that actually works is the budding relationship between danza and the dead woman's sister .,neg
0,cv098,17021,12,"but so little time is devoted to this part of the story , we never really become too familiar with these characters , and because of this , we don't really care what happens to them .",neg
0,cv098,17021,13,"well , i didn't , at least .",neg
0,cv098,17021,14,one thing i will give the movie is that it's a complete departure for tony danza .,neg
0,cv098,17021,15,"here's a guy , because of his many sitcom roles , who's ingrained in the consciousness as a nice guy who always does the right thing .",neg
0,cv098,17021,16,"here , he plays a man who's just looking out for himself , and if that means he needs to kill in order to save his own skin , so be it .",neg
0,cv098,17021,17,"i was very impressed by his performance , and within minutes of the start of the film , i had forgotten all about his good-guy persona .",neg
0,cv098,17021,18,michael madsen is also good as an associate of danza's who spends half the movie buddying up to him and the other half trying to kill him .,neg
0,cv098,17021,19,"like i said , it's not exactly a linear storyline .",neg
0,cv098,17021,20,""" love to kill "" should be praised for trying to do something different with the well worn crime genre , but it's just too bad that the story doesn't really add up to much .",neg
0,cv098,17021,21,"the stars deserved better , and so did the audience .",neg
0,cv099,11189,0,"whether you like the beatles or not , nobody wants to see the bee gee's take on some of the fab four's best known songs .",neg
0,cv099,11189,1,"well , maybe that's not true .",neg
0,cv099,11189,2,.,neg
0,cv099,11189,3,.,neg
0,cv099,11189,4,"maybe you're curious , the way you have to look in your hanky after you blow your nose .",neg
0,cv099,11189,5,you just have to know how bad bad can be .,neg
0,cv099,11189,6,"if that's the case , rejoice , because it was twenty years ago today ( or so ) that sgt .",neg
0,cv099,11189,7,"pepper's lonely hearts club band was released ( unleashed ? ) to the world , and thanks to our modern technological advances , you can find this retched piece of filmmaking on vhs .",neg
0,cv099,11189,8,"derived from the lyrics of various beatles' songs , sgt .",neg
0,cv099,11189,9,"pepper's tells the story of the fictitious band made popular from the song ( and album ) of the same name , released in 1967 .",neg
0,cv099,11189,10,"of course , the movie was made eleven years later , the gibbs three have become the lonely hearts , peter frampton is the one and only billy shears , and aside from being about a rock band , the story doesn't correlate to the song at all .",neg
0,cv099,11189,11,"and oh , what joy - we're the lovely audience they'd like to take home with them .",neg
0,cv099,11189,12,i don't think so .,neg
0,cv099,11189,13,"but at least these characters are actually * people * in a beatles' song , whereas other characters such as strawberry fields ( sandy farina ) gets her name from a song about a * place * called strawberry fields .",neg
0,cv099,11189,14,"the debate over this is really quite futile when it comes down to it , because all the film really has to offer is a feast of horrid cover tunes , embarrassing cameo appearances ( george burns ? !",neg
0,cv099,11189,15,steve martin ? ! ?,neg
0,cv099,11189,16,"alice cooper ? ! ? ! ) , and uuuuuuggggggglllllllyyyyy 70's fashion and faces .",neg
0,cv099,11189,17,check please !,neg
0,cv099,11189,18,the plot is a bit unclear .,neg
0,cv099,11189,19,people with bad 70's hair run around in leisure suits engaging in music video sequences that look like a sick and twisted world of make-believe from an overly demented mr . rogers .,neg
0,cv099,11189,20,"mean mr . mustard ( frankie howerd ) somehow gets hold of all billy & co . 's instruments , calling dr . maxwell edison ( steve martin with a silver hammer and an out-of-key singing voice ) , the sun king , marvin sunk ( alice cooper ! ) , and a couple of creepy robots to his aid .",neg
0,cv099,11189,21,supposedly this is a horrible thing ?,neg
0,cv099,11189,22,"i guess in heartland , the talent is pretty non-existent .",neg
0,cv099,11189,23,"meanwhile , the lonely hearts are off doing the classic "" sex , drugs , and rock n' roll "" thing , leaving poor strawberry fields without her true love , billy .",neg
0,cv099,11189,24,"she sets out to find him , leaving her poor dad and mom ( mrs .",neg
0,cv099,11189,25,fields !,neg
0,cv099,11189,26,"hey , wanna cookie ? )",neg
0,cv099,11189,27,"all alone to sing a horrible rendition of "" she's leaving home "" , accompanied by those same creepy robots .",neg
0,cv099,11189,28,but is billy getting it on with lucy ( dianne steinberg ) ?,neg
0,cv099,11189,29,"ya know , the diamond possessing girl who hangs out in the sky ?",neg
0,cv099,11189,30,"well , there's some crazy chick singing soprano on the roof of a building next to a bus stop , and i assume that's who it was .",neg
0,cv099,11189,31,"it's movies like this that make ya sit back and ask the unanswerable question , "" what the hell were they thinking ? ? ? """,neg
0,cv099,11189,32,"nobody will ever know , but as a novelty , sgt .",neg
0,cv099,11189,33,pepper's is one to examine .,neg
0,cv099,11189,34,"carol channing , robert palmer , keith carradine - they're all here .",neg
0,cv099,11189,35,but why ? ? ? ?,neg
0,cv099,11189,36,who knows .,neg
0,cv099,11189,37,it's irrelevant .,neg
0,cv099,11189,38,"there's as much meaning to be found here as there is to be found in your belly-button lint , although the latter may be more interesting .",neg
0,cv099,11189,39,"with the recent onslaught of 70's nostalgia in the movie world ( the ice storm , boogie nights , reissues of the star wars trilogy , etc . ) , let's pray this doesn't get a special 20th anniversary , second-chance in theaters .",neg
0,cv099,11189,40,"in the words of paul mccartney , live and let die .",neg
0,cv099,11189,41,"in fact , bury this one while you still can .",neg
1,cv100,12406,0,warning : spoilers are included in this review . . .,neg
1,cv100,12406,1,but it doesn't really make much of a difference .,neg
1,cv100,12406,2,"deep impact begins the official summer movie season , and it also brings back memories of 1997 .",neg
1,cv100,12406,3,remember when dante's peak came out in february ?,neg
1,cv100,12406,4,"a few months later , volcano was released .",neg
1,cv100,12406,5,"the first film was smart , exhilirating , and one of the best disaster films i had ever seen .",neg
1,cv100,12406,6,the latter film was an incohesive mess that defied logic and wasted talent .,neg
1,cv100,12406,7,"well , it's deja vu all over again as two disaster films go head to head in competition .",neg
1,cv100,12406,8,"this time , unfortunately , the first comet flick is so bad that people may shy away from armageddon , the upcoming comet-disaster to be released the beginning of july .",neg
1,cv100,12406,9,"of course , the general reaction of the audience was oppposed to mine , and so i am in the minority , as i was when i stood on the side of dante's peak .",neg
1,cv100,12406,10,"but while watching deep impact , i began to wonder how anyone in their right mind could actually like this film .",neg
1,cv100,12406,11,"apparently many did , and it utterly baffles me .",neg
1,cv100,12406,12,"to be completely honest , i haven't had this little fun watching a disaster film in my entire life .",neg
1,cv100,12406,13,"volcano had implausibilities up the wazoo , but it was still rather fun to watch .",neg
1,cv100,12406,14,"deep impact doesn't just have implausibilities , it also contains cheap human drama , incredibly horrible special effects , and a poorly constructed plot .",neg
1,cv100,12406,15,the only thing that gives it a half star above my bottom ranking is a slightly entertaining final fifteen minutes and some good actors making the most of their characters .,neg
1,cv100,12406,16,"deep impact begins in an unnamed year ( the year varies ; advanced technology sets it in the future , but fire in the sky is showing on a local movie theater , pushing it back to 1993 ) .",neg
1,cv100,12406,17,"a line of students is outside at night , peering through telescopes at the dark sky above .",neg
1,cv100,12406,18,among these are leo biederman ( elijah wood ) and sarah hotchner ( leelee sobieski ) .,neg
1,cv100,12406,19,"leo unknowingly discovers a comet , and his teacher sends a photo of the unknown object to an astronomer , who then is able to determine the correct path of this distant comet in about a few seconds .",neg
1,cv100,12406,20,"he races off to mail the information , but is killed in a reckless car accident .",neg
1,cv100,12406,21,"a year passes , and nothing is heard about it again .",neg
1,cv100,12406,22,"we are then introduced to jenny lerner ( t ? a leoni ) , a reporter for msnbc .",neg
1,cv100,12406,23,she gets handed a job to investigate a possible cover-up in the government involving senator alan rittenhouse ( james cromwell ) .,neg
1,cv100,12406,24,she talks to a woman who mentions that rittenhouse was having an affair with a girl named ellie .,neg
1,cv100,12406,25,"after talking with rittenhouse , and unsatisfied with the information she gets , she decides to use the internet for help .",neg
1,cv100,12406,26,"luckily , she knows exactly how to spell the certain "" ellie "" that she is looking for ( they spell it ele in the film . . .",neg
1,cv100,12406,27,that girl is pretty darn smart for guessing how it was spelled ) .,neg
1,cv100,12406,28,"before she can use the information , the government decides to push her car off the road .",neg
1,cv100,12406,29,"they take her in to meet the president of the united states , president beck ( morgan freeman ) .",neg
1,cv100,12406,30,beck recommends that jenny keep the information secret for 48 hours so they can confirm it and then hold a press conference .,neg
1,cv100,12406,31,"naturally , she wants to be compensated , and they offer her a front row seat and the chance for the first question .",neg
1,cv100,12406,32,"and so , yada yada yada , they reveal the comet to the public and their plans : send a massive spacecraft out to destroy it before it can arrive .",neg
1,cv100,12406,33,"they announce a plan called "" ark , "" which is their only hope for survival .",neg
1,cv100,12406,34,"a computer will select 800 , 000 people at random .",neg
1,cv100,12406,35,these people are the ones who will go into a large cave underground so that the impact of the comet won't kill off the entire human race .,neg
1,cv100,12406,36,"after two years , the dust will settle ( actually , it would take much , much longer--approximately ninety years , from what i understand ) and the humans could come back to the surface and start over .",neg
1,cv100,12406,37,"the rest of the plot is your standard disaster film procedures , but there is one subplot worth mentioning .",neg
1,cv100,12406,38,"jenny and her father , jason ( maximilian schell ) , have a very touching relationship that forms out of the impending doom .",neg
1,cv100,12406,39,the final moment involving the two characters is heartfelt and emotional .,neg
1,cv100,12406,40,it's a shame that nothing else is heartfelt .,neg
1,cv100,12406,41,"now , of course , we all know that the comet does impact the surface .",neg
1,cv100,12406,42,"the title alone suggests it , and the previews actually show it !",neg
1,cv100,12406,43,"by doing this , absoltuely no tension can be drawn from any attempt to stop the comet because we all know that it won't work .",neg
1,cv100,12406,44,"director mimi leder came from her successful tries at direction with episodes of the hit television show "" er . """,neg
1,cv100,12406,45,"her major film debut was the peacemaker , a pathetic and heartless action film .",neg
1,cv100,12406,46,"well , this time leder outdid herself , creating a film worse than that one .",neg
1,cv100,12406,47,"suggestion to ms . leder : please , stay away from the big screen , or at least the action genre .",neg
1,cv100,12406,48,"much of the blame can be placed on leder directly , because the pace is disastrously off .",neg
1,cv100,12406,49,throughout the film we are given subtitles that tell us how much time has passed ( it goes from months to weeks to hours ) .,neg
1,cv100,12406,50,it literally feels like this lapsed time is taking place in real-time--it's that boring .,neg
1,cv100,12406,51,"of course , leder isn't all to blame for it .",neg
1,cv100,12406,52,screenwriters michael tolkin and bruce joel rubin have crafted a simplistic story that only gets worse with time .,neg
1,cv100,12406,53,what starts out promising soon turns deadly ( for the audience anyway ) .,neg
1,cv100,12406,54,"chock full of cheesy one liners ( "" you know , you are going to have more sex than anyone else in school ! "" )",neg
1,cv100,12406,55,"and stupid characters , you might think we were back in the 70s again .",neg
1,cv100,12406,56,"only one of the subplots is remotely interesting , while the rest are forgettable and boring .",neg
1,cv100,12406,57,"and the main plot is so outrageous that you can't figure out if this film is supposed to be an action , drama , or sci-fi .",neg
1,cv100,12406,58,to put it simply : the special effects of this film are a hit and miss situation .,neg
1,cv100,12406,59,"that's right , 80% miss , and 20% hit .",neg
1,cv100,12406,60,"scenes above the earth are well done , and the orbiting ship is majestic .",neg
1,cv100,12406,61,"but the comet is a huge mistake , making it more laughable than frightening .",neg
1,cv100,12406,62,"the concept of even trying to land on a comet is preposterous enough , but that's forgiveable .",neg
1,cv100,12406,63,what isn't forgiveable is actually having humans walk on the surface .,neg
1,cv100,12406,64,"give me a break , will ya ?",neg
1,cv100,12406,65,"and of course , the much hyped collision of comet and earth .",neg
1,cv100,12406,66,"well , it is far from spectacular , and it makes independence day look brilliant .",neg
1,cv100,12406,67,"the water rushing towards the land is effective , but once it hits the continent , the effects turn ridiculous .",neg
1,cv100,12406,68,"cgi water is used , and it looks so bad that i heard more laughs from the audience than shrieks .",neg
1,cv100,12406,69,"in fact , i may even recommend the film for those who want to see how bad effects can actually get these days .",neg
1,cv100,12406,70,"just when we think visual effects can't be improved , along comes a film to show that they really can and should be .",neg
1,cv100,12406,71,"one thing has struck a wrong note with me concerning mimi leder's direction , which also influences the actors .",neg
1,cv100,12406,72,leder loves to show the actors' faces before and during moments of terror .,neg
1,cv100,12406,73,"this reminded me of another action director , renny harlin ( die hard 2 , cliffhanger ) .",neg
1,cv100,12406,74,but harlin succeeds because he shows the faces of the victims in realistic situations .,neg
1,cv100,12406,75,"leder likes to flaunt people's fears via their faces , but instead of coming off as sympathetic , leder seems more of a sadist .",neg
1,cv100,12406,76,one moment has an astronaut flying off into space .,neg
1,cv100,12406,77,"this should be enough to warrant a response from the audience , but leder wants to go farther and shows us the person's face while drifting into space .",neg
1,cv100,12406,78,"this is one of the cheapest ways to ellicit an emotional response from an audience , and i , for one , am not going to be fooled .",neg
1,cv100,12406,79,"on another note , leder's film only picks up its pace during the last fifteen minutes when the comet actually impacts .",neg
1,cv100,12406,80,"the pace does pick up , and some very emotional moments are shown .",neg
1,cv100,12406,81,"then again , when you watch people cry for their loved ones , it's obvious it will be emotional .",neg
1,cv100,12406,82,"it's mostly just a big trick to rope viewers into "" feeling "" for the characters , but it didn't work for me .",neg
1,cv100,12406,83,"but anyway , the actors do as much as they can with what they are given .",neg
1,cv100,12406,84,"t ? a leoni ( bad boys , tv's "" the naked truth "" ) is the best of the film , and she is given the meatiest role .",neg
1,cv100,12406,85,"her character is made stronger by leoni's presence , and we grow to care for her .",neg
1,cv100,12406,86,"robert duvall is energetic and fun to watch , but his character is turned into shreds by the plot .",neg
1,cv100,12406,87,"elijah wood also comes off rather successfully , but he still hasn't had many good roles ( wood , stick to drama !",neg
1,cv100,12406,88,you are too talented for this stuff ) .,neg
1,cv100,12406,89,"vanessa redgrave is barely acknowledgeable , and her performance is only enhanced by her strong presence on screen .",neg
1,cv100,12406,90,"maximilian schell is distracting , but he does provide some nice humor .",neg
1,cv100,12406,91,"morgan freeman has been infinitely better than this , and gives one of his most shallow performances to date ( which is quite remarkable for him ) .",neg
1,cv100,12406,92,"leelee sobieski could have been better , but i think she just suffered from a poorly written character .",neg
1,cv100,12406,93,a special note should go to ron eldard and denise crosby .,neg
1,cv100,12406,94,"eldard is good in his role , but is limited by the plot .",neg
1,cv100,12406,95,"crosby is special to me personally because she was tasha yar from tv's "" star trek : the next generation . """,neg
1,cv100,12406,96,seeing her was one of the highlights of the film .,neg
1,cv100,12406,97,"overall , a very talented cast virtually wasted .",neg
1,cv100,12406,98,deep impact is rated pg-13 for disaster related elements and brief language .,neg
1,cv100,12406,99,"this is one of the worst films of the year , and if it is any omen of things to come , this summer could be one of the worst ever .",neg
1,cv100,12406,100,"luckily , the x-files movie is coming up , and hopefully armageddon will be more successful .",neg
1,cv100,12406,101,it's a shame that this film will do so successfully because it just isn't worth much .,neg
1,cv100,12406,102,"costing nearly $75 million , with special effects done by the illustrious ilm ( which is a huge shocker ) , and with a score composed by oscar-winner james horner ( titanic ) , one might have expected this to be more fun to witness and experience .",neg
1,cv100,12406,103,"well , it's not .",neg
1,cv100,12406,104,"when the comet does hit the earth , you almost wish it could just take this film along with it .",neg
1,cv101,10537,0,my first press screening of 1998 and already i've gotten a prime candidate for my worst ten of the year list .,neg
1,cv101,10537,1,what an auspicious beginning !,neg
1,cv101,10537,2,welcome to the dog days of winter when the only film openings of merit are those oscar contenders that the studios opened in late december in new york and l . a . and which are just now beginning to appear elsewhere .,neg
1,cv101,10537,3,"firestorm , the directorial debut of dances with wolves's academy award winning cinematographer dean semler , is the first of the new year's crop of movies .",neg
1,cv101,10537,4,"as our story opens , the movie pretentiously informs us that of the tens of thousands of firefighters only 400 are "" smokejumpers . """,neg
1,cv101,10537,5,"we then cut to a plane load of smoke jumping cowboys and one cowgirl , where one of the gung-ho guys is taking a romance quiz from "" cosmopolitan . """,neg
1,cv101,10537,6,"having the time of their lives , they then jump into the middle of a burning forest .",neg
1,cv101,10537,7,"when , even in the beginning , the director can't get the small parts right , you can sense the movie is in trouble .",neg
1,cv101,10537,8,"with the noisy fire roaring all about them and with the trapped people huddled near their gasoline-filled cars , smokejumper monica ( christianne hirt ) tells them to get away from their soon-to-explode vehicles .",neg
1,cv101,10537,9,"not bothering to shout nor even get close to them , she announces her warning without raising her voice much or approaching the people .",neg
1,cv101,10537,10,"miraculously , they manage to hear her and move away .",neg
1,cv101,10537,11,"in a movie that specializes in cheap shots , the camera locates the proverbial young girl trapped in a nearby burning building .",neg
1,cv101,10537,12,"as it does throughout , overly dramatic cinematographer stephen f . windon from the postman uses extremely fast zooms right down to the endangered girl's face .",neg
1,cv101,10537,13,"our show's two heroes , the crew's chief , wynt perkins , played laconically by scott glenn , and his second-in-command , jesse graves , played by howie long in a weak attempt to be the next steven seagal , enter the burning house looking for the little girl .",neg
1,cv101,10537,14,in a panic they have difficulty in locating her before they are engulfed in flames .,neg
1,cv101,10537,15,the manipulative script has her hidden in her own dollhouse .,neg
1,cv101,10537,16,"this mawkish show cuts back to monica , who has a life-or-death decision to make .",neg
1,cv101,10537,17,the chopper with the fire-retardant chemicals has only enough to save one group .,neg
1,cv101,10537,18,will it be the large group near the cars or the helpless little girl and monica's two firefighting buddies ?,neg
1,cv101,10537,19,she has only seconds to decide who will be saved .,neg
1,cv101,10537,20,"yes , she goes for the majority , but , miracle of miracles , the other three come out alive anyway .",neg
1,cv101,10537,21,"not content with a traditional firefighting story , chris soth's screenplay attempts to jazz it up by having william forsythe from palookaville play a vicious killer named randy earl shaye who sets a forest fire so that he can join the crew to put it out and then escape .",neg
1,cv101,10537,22,"( "" hoods in the woods , "" is what the "" ground-pounders "" yell out when the convicts are bused in to help them fight the fire . )",neg
1,cv101,10537,23,"along the way , shaye picks up an ornithologist hostage played by suzy amis , who turns out to have been trained in warrior ways by her father , who was a marine drill instructor .",neg
1,cv101,10537,24,most of the highly predictable movie is a long chase in which poor howie long is given one ridiculous stunt after another to look silly performing .,neg
1,cv101,10537,25,he flings a chain saw backwards over his head while riding a speeding motorcycle so that the saw can hit the windshield of the pursuing truck .,neg
1,cv101,10537,26,arguably the low point is when he escapes from a locked burning building by riding a motorcycle conveniently parked inside .,neg
1,cv101,10537,27,"using a ramp , he shoots straight out of the top of the building's attic , and when he hits the ground , he just rides off in a cloud of dust .",neg
1,cv101,10537,28,"when the film isn't using some stock footage of actual forest fires , the simulated ones look hokey .",neg
1,cv101,10537,29,editor jack hofstra cheapens the action even more by his use of burning flames in scene transitions .,neg
1,cv101,10537,30,"the ending , with its sick twists , manages to be even worse than the rest of the movie .",neg
1,cv101,10537,31,"perhaps the best that can be said for the picture is the faint praise i heard afterwards in the lobby , "" it's not as bad as some of the television sitcoms . """,neg
1,cv101,10537,32,firestorm runs mercifully just 1 : 29 .,neg
1,cv101,10537,33,it is rated r for violence and language and would be acceptable for teenagers .,neg
1,cv102,8306,0,"ever since wargames , the first real computer hacking movie , hollywood has attempted to produce more and more films about hacking .",neg
1,cv102,8306,1,these films usually show the audience a look into computers that really is not impossible and is usually ridiculous .,neg
1,cv102,8306,2,"if it's not this , the exaggeration about what is real is usually greater than you would expect .",neg
1,cv102,8306,3,hackers is guilty of all of these crimes .,neg
1,cv102,8306,4,"to anyone familiar with computers and/or the internet , most of the movie is so incredibly stupid that you can't take it anymore .",neg
1,cv102,8306,5,"those of you who frequent one of the greatest sites on the world wide web , the internet movie database , are probably aware of the section for movies entitled "" goofs "" .",neg
1,cv102,8306,6,this is the section for mistakes in the movies .,neg
1,cv102,8306,7,"well , imdb sums up hackers extremely well with the first goof listed : "" generally ill-informed and ridiculous to the extreme regarding the capabilities of computers and technology "" .",neg
1,cv102,8306,8,"and truthfully , this is one-hundred percent correct .",neg
1,cv102,8306,9,"the plot , obviously , centers around computer hacking .",neg
1,cv102,8306,10,"more specifically , it follows the exploits of dade murphy , a young computer hacker played by jonny lee miller .",neg
1,cv102,8306,11,"miller should be extremely thankful for the film trainspotting , because if it were not for that , who knows where his career would be now after hackers .",neg
1,cv102,8306,12,the film opens with a young dade murphy being arrested for hacking computer systems .,neg
1,cv102,8306,13,he was forbidden to use a computer until he turned eighteen years old .,neg
1,cv102,8306,14,"the film then picks up at that point , an eighteen year old dade murphy hacking away at the computer .",neg
1,cv102,8306,15,"dade later meets up with fellow hackers acid burn ( angelina jolie ) , cereal killer ( matthew lillard ) , lord nikon ( laurence mason ) , and the phantom phreak ( renoly santiago ) , who are basically trying to do what is next to impossible : hack the gibson computer and not get caught by the fbi .",neg
1,cv102,8306,16,"oh , and as a little sub-plot , dade also tries to woo acid burn , the only female hacker in the film .",neg
1,cv102,8306,17,"really , i can't think of much more to say about the film's plot aside from what i've said .",neg
1,cv102,8306,18,"it's just a bunch of computer geeks ( no , obsessive compulsive computer geeks a little too advanced for reality ) running around hacking computers and staying away from the fbi .",neg
1,cv102,8306,19,"thanks to this movie , the public unfamiliar with computers now has a distorted viewpoint of computers and what they can do .",neg
1,cv102,8306,20,"this movie makes computers look a little bit too advanced for their time , and the frivolous suggestions it makes are too many to list .",neg
1,cv102,8306,21,"to sum it up , hackers is a terrible computer film .",neg
1,cv102,8306,22,"if you're looking for a film about computers closer to what goes on in the real world , i suggest sneakers .",neg
1,cv102,8306,23,"although at times it too may seem a little far fetched , it should be much more believable than hackers to regular computer users .",neg
1,cv102,8306,24,"hopefully , this film didn't influence too many young computer users out to think they can do what is portrayed in this 105 minute waste of time .",neg
1,cv103,11943,0,"if there's one thing i just can't stand , it's a film that oozes with sentimentality .",neg
1,cv103,11943,1,here's a note to all film makers : films are more effective when the emotions of the characters speak for themselves .,neg
1,cv103,11943,2,"swelling , saddening music is not a good way to tell us that the people in the film are unhappy , and that the situation is hopeless .",neg
1,cv103,11943,3,"alas , my giant is a film that uses manipulative sentimentality so frequently and with such high intensity that i forgot as i watched it that there are other ways of getting audience members choked up .",neg
1,cv103,11943,4,"what reminded me was that i wasn't choked up , or even the slightest bit moved , for that matter .",neg
1,cv103,11943,5,"my giant is a forced , contrived , and conspicuously un-cute ( i detest the word "" cute "" but i've chosen to use it because the makers clearly wanted to create a "" cute "" film here ) .",neg
1,cv103,11943,6,"it takes a premise that might have been interesting ( i liked the preview ) , and bogs it down with endless plot turns and cliches , all of which are intended to get some kind of easy emotional rise from the audience .",neg
1,cv103,11943,7,maybe it will work for some people .,neg
1,cv103,11943,8,it didn't work for me .,neg
1,cv103,11943,9,"billy crystal plays sam cayman , an agent who , at the beginning of the film , is in romania .",neg
1,cv103,11943,10,he's in romania because the kid actor he made famous is doing a film .,neg
1,cv103,11943,11,"the screenplay has him in romania so he can get fired , get in a car accident , and get saved by an enormous individual who stands almost eight feet tall .",neg
1,cv103,11943,12,"his name is max ( gheorghe muresan ) , and sam thinks he'd be a great movie star because of his size .",neg
1,cv103,11943,13,"subplots are as follows : sam has a son and a wife ( kathleen quinlan ) , and he's never around for them , so they move to chicago .",neg
1,cv103,11943,14,max is in love with a woman named lilianna who moved away from romania twenty years before the film begins .,neg
1,cv103,11943,15,"sam convinces max to go back to america with him so they can make lots of money , and so their various subplots can all be resolved .",neg
1,cv103,11943,16,sam is broke .,neg
1,cv103,11943,17,max is dying .,neg
1,cv103,11943,18,pass the kleenex .,neg
1,cv103,11943,19,"my giant , as a comedy , is only moderately funny .",neg
1,cv103,11943,20,"it has its moments , the best of which features steven seagal making fun of himself .",neg
1,cv103,11943,21,"in one great scene , sam gets his son on the phone to talk to seagal ; of course , his son doesn't believe that he's actually speaking to seagal , and he goes off about how bad of an actor he is ( i would quote the line i like but it would probably lose its effect ) .",neg
1,cv103,11943,22,"crystal is always entertaining , and he has a few good lines here ( some of which are subtle throwaways that many will miss entirely ) ; often , however , he's countered by a slew of jokes that aren't funny , and cause an involuntary rolling of the eyes .",neg
1,cv103,11943,23,"muresan is kind of fun to watch , but he just can't act very well .",neg
1,cv103,11943,24,"quinlan , on the other hand , is a great actress who needs to get a role that shows off her talents .",neg
1,cv103,11943,25,"she was underused last year in both event horizon and breakdown , but at least in those films she had moments in which she could show us her stuff .",neg
1,cv103,11943,26,"here , the best thing she gets to do is fake a romanian accent .",neg
1,cv103,11943,27,"all of these disappointing ingredients create a film that , for much of its running time , is simply mediocre .",neg
1,cv103,11943,28,"as my giant lumbers to its inevitable conclusion , however , director michael lehmann ( who did a great job directing the underrated hudson hawk ) and scriptwriter david seltzer pile on every cliche imaginable , each one intended specifically to pull at our heartstrings .",neg
1,cv103,11943,29,sam's multiple engagements with his family are all completely hackneyed ( how about a main character who has a healthy relationship with his family ? ) .,neg
